   i     radius            mass              density           energy            temp              abar              zbar
  192  8.4757943368E+07  5.3543690446E-02  3.8372581961E+07  3.0643071704E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  193  8.5881225300E+07  5.5520458844E-02  3.8163422669E+07  3.0563173562E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  194  8.7015468642E+07  5.7558389670E-02  3.7950866329E+07  3.0481707021E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  195  8.8160812473E+07  5.9658993404E-02  3.7734892900E+07  3.0398648850E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  196  8.9317400677E+07  6.1823808708E-02  3.7515482902E+07  3.0313975452E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  197  9.0485383188E+07  6.4054404893E-02  3.7292617226E+07  3.0227662765E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  198  9.1664911075E+07  6.6352372517E-02  3.7066278131E+07  3.0139686637E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  199  9.2856147164E+07  6.8719343957E-02  3.6836447264E+07  3.0050022029E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  200  9.4059254750E+07  7.1156971588E-02  3.6603107890E+07  2.9958643866E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  201  9.5274410243E+07  7.3666953169E-02  3.6366242506E+07  2.9865526080E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  202  9.6501789203E+07  7.6251003606E-02  3.6125835622E+07  2.9770642677E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  203  9.7741580318E+07  7.8910883818E-02  3.5881871111E+07  2.9673966670E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  204  9.8993977582E+07  8.1648384826E-02  3.5634333812E+07  2.9575470685E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  205  1.0025918362E+08  8.4465334919E-02  3.5383208955E+07  2.9475126707E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  206  1.0153741032E+08  8.7363601354E-02  3.5128482130E+07  2.9372906035E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  207  1.0282887802E+08  9.0345088825E-02  3.4870139538E+07  2.9268779355E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  208  1.0413381584E+08  9.3411740362E-02  3.4608168027E+07  2.9162716722E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  209  1.0545246025E+08  9.6565533855E-02  3.4342555504E+07  2.9054687696E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  210  1.0678506581E+08  9.9808508103E-02  3.4073288878E+07  2.8944660473E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  211  1.0813189353E+08  1.0314273557E-01  3.3800356534E+07  2.8832602849E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  212  1.0949321708E+08  1.0657033736E-01  3.3523747220E+07  2.8718481730E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  213  1.1086932343E+08  1.1009348525E-01  3.3243450065E+07  2.8602263101E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  214  1.1226051187E+08  1.1371439962E-01  3.2959454932E+07  2.8483912130E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  215  1.1366709160E+08  1.1743534302E-01  3.2671753088E+07  2.8363393405E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  216  1.1508939097E+08  1.2125864462E-01  3.2380335499E+07  2.8240670181E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  217  1.1652775428E+08  1.2518669255E-01  3.2085193683E+07  2.8115704680E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  218  1.1798253813E+08  1.2922192412E-01  3.1786320656E+07  2.7988458452E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  219  1.1945411593E+08  1.3336683765E-01  3.1483706524E+07  2.7858890432E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  220  1.2095386167E+08  1.3765563682E-01  3.1175075219E+07  2.7725979278E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  221  1.2245687902E+08  1.4201836686E-01  3.0865630563E+07  2.7591928620E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  222  1.2397762894E+08  1.4649751211E-01  3.0552480612E+07  2.7455455838E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  223  1.2551633838E+08  1.5109513289E-01  3.0235665267E+07  2.7316536113E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  224  1.2707341534E+08  1.5581381333E-01  2.9915190883E+07  2.7175128595E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  225  1.2864928526E+08  1.6065618852E-01  2.9591064240E+07  2.7031190999E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  226  1.3024439511E+08  1.6562495579E-01  2.9263291996E+07  2.6884679281E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  227  1.3185921612E+08  1.7072288211E-01  2.8931880483E+07  2.6735547453E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  228  1.3349423939E+08  1.7595278890E-01  2.8596836988E+07  2.6583748057E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  229  1.3514998265E+08  1.8131757182E-01  2.8258168775E+07  2.6429231635E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  230  1.3682698626E+08  1.8682018592E-01  2.7915884372E+07  2.6271947208E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  231  1.3852581812E+08  1.9246365941E-01  2.7569993046E+07  2.6111841939E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  232  1.4024706892E+08  1.9825107496E-01  2.7220506321E+07  2.5948861730E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  233  1.4199135716E+08  2.0418558326E-01  2.6867437501E+07  2.5782950917E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  234  1.4375931786E+08  2.1027036014E-01  2.6510804564E+07  2.5614053535E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  235  1.4555161601E+08  2.1650864744E-01  2.6150628049E+07  2.5442112266E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  236  1.4736893345E+08  2.2290370213E-01  2.5786934348E+07  2.5267069929E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  237  1.4921196320E+08  2.2945876837E-01  2.5419757472E+07  2.5088870323E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  238  1.5069898275E+08  2.3479716241E-01  2.5124800780E+07  2.4944621047E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  239  1.5230674390E+08  2.4061734055E-01  2.4807252900E+07  2.4788206423E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  240  1.5420668180E+08  2.4755793910E-01  2.4433903953E+07  2.4602794292E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  241  1.5612964173E+08  2.5464941354E-01  2.4058241402E+07  2.4414547625E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  242  1.5807996495E+08  2.6190775584E-01  2.3679613501E+07  2.4223063381E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  243  1.6005814645E+08  2.6933483517E-01  2.3298131639E+07  2.4028314019E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  244  1.6206470502E+08  2.7693245774E-01  2.2913908688E+07  2.3830270832E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  245  1.6410012001E+08  2.8470211465E-01  2.2527071984E+07  2.3628910656E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  246  1.6616481370E+08  2.9264489420E-01  2.2137767203E+07  2.3424218174E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  247  1.6825914071E+08  3.0076141911E-01  2.1746160719E+07  2.3216187585E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  248  1.7038335040E+08  3.0905167789E-01  2.1352446737E+07  2.3004826979E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  249  1.7253756253E+08  3.1751490393E-01  2.0956851518E+07  2.2790161446E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  250  1.7468187636E+08  3.2599139261E-01  2.0566851617E+07  2.2576215966E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  251  1.7680590483E+08  3.3443532396E-01  2.0184349970E+07  2.2364085821E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  252  1.7891088993E+08  3.4284675964E-01  1.9809101654E+07  2.2153703321E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  253  1.8092361543E+08  3.5092652180E-01  1.9453917725E+07  2.1952435289E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  254  1.8295953583E+08  3.5913302566E-01  1.9098308557E+07  2.1748787929E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  255  1.8498835791E+08  3.6734145781E-01  1.8747670805E+07  2.1545833907E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  256  1.8700912166E+08  3.7554452650E-01  1.8402181266E+07  2.1343709080E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  257  1.8902115506E+08  3.8373615660E-01  1.8061953320E+07  2.1142517179E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  258  1.9102391694E+08  3.9191087612E-01  1.7727067544E+07  2.0942346307E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  259  1.9301700041E+08  4.0006384569E-01  1.7397573833E+07  2.0743269279E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  260  1.9500011637E+08  4.0819080369E-01  1.7073496480E+07  2.0545345836E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  261  1.9697308462E+08  4.1628803917E-01  1.6754837564E+07  2.0348623986E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  262  1.9893581446E+08  4.2435231825E-01  1.6441581697E+07  2.0153142316E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  263  2.0088829735E+08  4.3238085798E-01  1.6133698422E+07  1.9958930993E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  264  2.0255167406E+08  4.3922369003E-01  1.5874363494E+07  1.9793698360E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  265  2.0444979050E+08  4.4703356190E-01  1.5581765884E+07  1.9605417433E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  266  2.0633700488E+08  4.5479784152E-01  1.5294386331E+07  1.9418527784E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  267  2.0822285303E+08  4.6255354437E-01  1.5010755396E+07  1.9232111316E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  268  2.1010610537E+08  4.7029344318E-01  1.4731057015E+07  1.9046314238E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  269  2.1198562732E+08  4.7801076362E-01  1.4455446961E+07  1.8861269869E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  270  2.1386043314E+08  4.8569941519E-01  1.4184047566E+07  1.8677094175E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  271  2.1572969134E+08  4.9335402049E-01  1.3916949598E+07  1.8493886005E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  272  2.1759272337E+08  5.0096991428E-01  1.3654214892E+07  1.8311727883E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  273  2.1944899009E+08  5.0854309029E-01  1.3395880378E+07  1.8130687891E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  274  2.2129808145E+08  5.1607015922E-01  1.3141961316E+07  1.7950821127E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  275  2.2313970357E+08  5.2354829476E-01  1.2892454572E+07  1.7772171328E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  276  2.2497365600E+08  5.3097513852E-01  1.2647342897E+07  1.7594773346E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  277  2.2679983006E+08  5.3834878904E-01  1.2406588751E+07  1.7418648071E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  278  2.2876111169E+08  5.4624194933E-01  1.2151696123E+07  1.7230088042E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  279  2.3054361508E+08  5.5339057467E-01  1.1923332507E+07  1.7059272360E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  280  2.3232463400E+08  5.6050789157E-01  1.1698282071E+07  1.6889144986E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  281  2.3410335409E+08  5.6758927505E-01  1.1476624342E+07  1.6719796135E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  282  2.3587869781E+08  5.7462914872E-01  1.1258463259E+07  1.6551338536E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  283  2.3764975276E+08  5.8162270007E-01  1.1043874437E+07  1.6383867156E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  284  2.3941576622E+08  5.8856585196E-01  1.0832908072E+07  1.6217460447E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  285  2.4117613255E+08  5.9545520502E-01  1.0625592393E+07  1.6052182149E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  286  2.4293038068E+08  6.0228797980E-01  1.0421936780E+07  1.5888082968E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  287  2.4467815943E+08  6.0906195046E-01  1.0221934831E+07  1.5725202351E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  288  2.4641922253E+08  6.1577537775E-01  1.0025567176E+07  1.5563570188E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  289  2.4815341367E+08  6.2242694116E-01  9.8327970155E+06  1.5403202509E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  290  2.4984754647E+08  6.2888973180E-01  9.6471806409E+06  1.5247152191E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  291  2.5154145546E+08  6.3531596401E-01  9.4642429730E+06  1.5091740852E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  292  2.5323464942E+08  6.4170284524E-01  9.2840168929E+06  1.4937022998E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  293  2.5492590416E+08  6.4804491312E-01  9.1066063962E+06  1.4783117215E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  294  2.5661415016E+08  6.5433741932E-01  8.9320909350E+06  1.4630125177E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  295  2.5829848615E+08  6.6057636688E-01  8.7605261141E+06  1.4478131243E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  296  2.5997817296E+08  6.6675847207E-01  8.5919462553E+06  1.4327203755E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  297  2.6165261552E+08  6.7288108258E-01  8.4263678779E+06  1.4177397283E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  298  2.6332135319E+08  6.7894212768E-01  8.2637920337E+06  1.4028753995E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  299  2.6498403707E+08  6.8494002176E-01  8.1042076611E+06  1.3881306082E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  300  2.6664042352E+08  6.9087362857E-01  7.9475930424E+06  1.3735076587E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  301  2.6821769463E+08  6.9648462716E-01  7.8006315140E+06  1.3596447120E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  302  2.6983007759E+08  7.0218039803E-01  7.6525700072E+06  1.3455357898E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  303  2.7144289676E+08  7.0783652563E-01  7.5066476900E+06  1.3314871689E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  304  2.7305480182E+08  7.1344771866E-01  7.3629662626E+06  1.3175111509E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  305  2.7466463306E+08  7.1900950297E-01  7.2216022375E+06  1.3036180382E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  306  2.7627138981E+08  7.2451809165E-01  7.0826117866E+06  1.2898165001E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  307  2.7787423092E+08  7.2997036782E-01  6.9460324342E+06  1.2761136483E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  308  2.7947247045E+08  7.3536385058E-01  6.8118849789E+06  1.2625151434E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  309  2.8106555946E+08  7.4069661482E-01  6.6801763548E+06  1.2490254084E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  310  2.8265307230E+08  7.4596722803E-01  6.5509018605E+06  1.2356477919E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  311  2.8423469052E+08  7.5117468145E-01  6.4240473524E+06  1.2223847414E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  312  2.8556921500E+08  7.5553444221E-01  6.3185041234E+06  1.2112445387E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  313  2.8710086149E+08  7.6049935222E-01  6.1990369159E+06  1.1985161574E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  314  2.8863600426E+08  7.6543362896E-01  6.0810661389E+06  1.1858204823E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  315  2.9017112307E+08  7.7032549087E-01  5.9648520606E+06  1.1731873182E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  316  2.9170499461E+08  7.7517078331E-01  5.8504672304E+06  1.1606269580E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  317  2.9323654114E+08  7.7996595678E-01  5.7379671803E+06  1.1481481939E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  318  2.9476483640E+08  7.8470806564E-01  5.6273914986E+06  1.1357583502E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  319  2.9628910648E+08  7.8939475020E-01  5.5187651447E+06  1.1234633495E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  320  2.9780872060E+08  7.9402418774E-01  5.4121003291E+06  1.1112678502E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  321  2.9932317482E+08  7.9859502363E-01  5.3073986912E+06  1.0991754308E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  322  3.0083207924E+08  8.0310631548E-01  5.2046530275E+06  1.0871887343E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  323  3.0233514346E+08  8.0755747405E-01  5.1038489680E+06  1.0753096182E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  324  3.0362773455E+08  8.1135113252E-01  5.0183808568E+06  1.0651430032E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  325  3.0507920972E+08  8.1557325189E-01  4.9237365340E+06  1.0537807359E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  326  3.0653862793E+08  8.1977795449E-01  4.8299774473E+06  1.0424140152E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  327  3.0799742937E+08  8.2394012931E-01  4.7376500913E+06  1.0311102272E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  328  3.0945449100E+08  8.2805653770E-01  4.6468070211E+06  1.0198780664E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  329  3.1090883613E+08  8.3212448447E-01  4.5574870974E+06  1.0087248320E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  330  3.1235962901E+08  8.3614178243E-01  4.4697170103E+06  9.9765654261E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  331  3.1380617572E+08  8.4010673444E-01  4.3835122868E+06  9.8667799365E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  332  3.1524790936E+08  8.4401807340E-01  4.2988791008E+06  9.7579292564E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  333  3.1668438095E+08  8.4787491970E-01  4.2158155795E+06  9.6500413874E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  334  3.1811524107E+08  8.5167671596E-01  4.1343135022E+06  9.5431366790E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  335  3.1954022928E+08  8.5542318508E-01  4.0543594020E+06  9.4372289091E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  336  3.2077902141E+08  8.5864786582E-01  3.9858265031E+06  9.3456135077E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  337  3.2215118109E+08  8.6218465308E-01  3.9109601696E+06  9.2446262721E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  338  3.2353513849E+08  8.6571448424E-01  3.8365504709E+06  9.1432940841E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  339  3.2491783015E+08  8.6920358254E-01  3.7633009744E+06  9.0425809700E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  340  3.2629824313E+08  8.7264951248E-01  3.6912489505E+06  8.9425590066E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  341  3.2767550275E+08  8.7605029435E-01  3.6204211260E+06  8.8432880006E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  342  3.2904886860E+08  8.7940437488E-01  3.5508348114E+06  8.7448164208E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  343  3.3041772520E+08  8.8271058590E-01  3.4824991755E+06  8.6471826212E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  344  3.3178157407E+08  8.8596810785E-01  3.4154163311E+06  8.5504158853E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  345  3.3314001615E+08  8.8917641230E-01  3.3495827682E+06  8.4545380581E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  346  3.3449274453E+08  8.9233523120E-01  3.2849901644E+06  8.3595643719E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  347  3.3583952887E+08  8.9544450845E-01  3.2216264999E+06  8.2655047859E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  348  3.3704541045E+08  8.9819831364E-01  3.1656839552E+06  8.1817070904E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  349  3.3834075127E+08  9.0112467651E-01  3.1064147094E+06  8.0921344590E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  350  3.3964877397E+08  9.0404636362E-01  3.0474211931E+06  8.0021486541E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  351  3.4095488024E+08  9.0693039014E-01  2.9893635025E+06  7.9127604741E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  352  3.4225816494E+08  9.0977497851E-01  2.9322677853E+06  7.8240290877E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  353  3.4355785940E+08  9.1257873944E-01  2.8761518272E+06  7.7360025184E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  354  3.4485331391E+08  9.1534061615E-01  2.8210265173E+06  7.6487193880E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  355  3.4614398954E+08  9.1805985128E-01  2.7668967829E+06  7.5622099318E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  356  3.4742944975E+08  9.2073595468E-01  2.7137624442E+06  7.4764969580E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  357  3.4870934787E+08  9.2336866432E-01  2.6616191457E+06  7.3915970042E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  358  3.4998341750E+08  9.2595791517E-01  2.6104590826E+06  7.3075212343E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  359  3.5125145731E+08  9.2850379856E-01  2.5602718734E+06  7.2242766405E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  360  3.5251332038E+08  9.3100653294E-01  2.5110451463E+06  7.1418668394E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  361  3.5368136658E+08  9.3329591675E-01  2.4661071785E+06  7.0659639289E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  362  3.5491248700E+08  9.3568060334E-01  2.4193899129E+06  6.9863570916E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  363  3.5614115402E+08  9.3803162424E-01  2.3734214614E+06  6.9073131560E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  364  3.5736647367E+08  9.4034754489E-01  2.3282234763E+06  6.8288862431E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  365  3.5858778077E+08  9.4262743992E-01  2.2838073660E+06  6.7511142604E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  366  3.5980451392E+08  9.4487063606E-01  2.2401795580E+06  6.6740274499E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  367  3.6101620803E+08  9.4707668575E-01  2.1973421893E+06  6.5976492409E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  368  3.6222248926E+08  9.4924534599E-01  2.1552936480E+06  6.5219968946E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  369  3.6342305961E+08  9.5137654033E-01  2.1140294062E+06  6.4470827306E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  370  3.6461769094E+08  9.5347033913E-01  2.0735424622E+06  6.3729147103E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  371  3.6580621109E+08  9.5552692757E-01  2.0338239971E+06  6.2994974599E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  372  3.6698849866E+08  9.5754659033E-01  1.9948636659E+06  6.2268326705E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  373  3.6809171581E+08  9.5940773932E-01  1.9589977708E+06  6.1593565042E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  374  3.6924527298E+08  9.6132968871E-01  1.9219946969E+06  6.0891402864E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  375  3.7039583067E+08  9.6322215508E-01  1.8855914487E+06  6.0194518161E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  376  3.7154260345E+08  9.6508414600E-01  1.8498031503E+06  5.9503350035E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  377  3.7268501504E+08  9.6691506776E-01  1.8146371256E+06  5.8818199000E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  378  3.7382258248E+08  9.6871452026E-01  1.7800969950E+06  5.8139301294E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  379  3.7495490797E+08  9.7048227374E-01  1.7461832343E+06  5.7466836903E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  380  3.7608167023E+08  9.7221824592E-01  1.7128936937E+06  5.6800937342E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  381  3.7720261592E+08  9.7392248074E-01  1.6802240612E+06  5.6141692812E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  382  3.7831754949E+08  9.7559512581E-01  1.6481683279E+06  5.5489159872E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
