   i     radius            mass              density           energy            temp              abar              zbar
  192  1.4951349733E+08  3.8929393441E-02  5.1125151626E+06  1.0763355848E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  193  1.5150774138E+08  4.0384730364E-02  5.0862303452E+06  1.0732210369E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  194  1.5352102560E+08  4.1885500250E-02  5.0595008111E+06  1.0700453078E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  195  1.5555357145E+08  4.3432821804E-02  5.0323233875E+06  1.0668075266E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  196  1.5760561614E+08  4.5027839927E-02  5.0046947391E+06  1.0635067843E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  197  1.5979093668E+08  4.6762776544E-02  4.9750670454E+06  1.0599568261E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  198  1.6188214897E+08  4.8458099158E-02  4.9465236914E+06  1.0565265365E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  199  1.6399467594E+08  5.0205557692E-02  4.9175053140E+06  1.0530287564E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  200  1.6612764170E+08  5.2005455686E-02  4.8880246145E+06  1.0494644194E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  201  1.6828131925E+08  5.3859032224E-02  4.8580788537E+06  1.0458325843E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  202  1.7045598429E+08  5.5767541513E-02  4.8276654547E+06  1.0421323069E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  203  1.7265192790E+08  5.7732263646E-02  4.7967818337E+06  1.0383626192E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  204  1.7486944256E+08  5.9754492100E-02  4.7654256030E+06  1.0345225529E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  205  1.7710883713E+08  6.1835546851E-02  4.7335943684E+06  1.0306111142E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  206  1.7937043234E+08  6.3976770367E-02  4.7012858007E+06  1.0266272917E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  207  1.8165455678E+08  6.6179523623E-02  4.6684977004E+06  1.0225700631E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  208  1.8396155979E+08  6.8445198247E-02  4.6352278238E+06  1.0184383736E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  209  1.8629179716E+08  7.0775202664E-02  4.6014740961E+06  1.0142311604E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  210  1.8864564493E+08  7.3170975393E-02  4.5672344244E+06  1.0099473292E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  211  1.9102349042E+08  7.5633976033E-02  4.5325068374E+06  1.0055857701E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  212  1.9342574018E+08  7.8165693072E-02  4.4972893830E+06  1.0011453440E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  213  1.9585281591E+08  8.0767639596E-02  4.4615801994E+06  9.9662488986E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  214  1.9830515508E+08  8.3441353470E-02  4.4253775215E+06  9.9202322504E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  215  2.0078321747E+08  8.6188404239E-02  4.3886795986E+06  9.8733913301E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  216  2.0328748176E+08  8.9010389221E-02  4.3514847609E+06  9.8257137065E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  217  2.0581844729E+08  9.1908935105E-02  4.3137914112E+06  9.7771866575E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  218  2.0837663306E+08  9.4885696371E-02  4.2755980583E+06  9.7277971992E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  219  2.1096258427E+08  9.7942362431E-02  4.2369032402E+06  9.6775319712E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  220  2.1357686248E+08  1.0108064555E-01  4.1977056921E+06  9.6263774390E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  221  2.1622006643E+08  1.0430230512E-01  4.1580040588E+06  9.5743195031E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  222  2.1889280186E+08  1.0760911046E-01  4.1177973727E+06  9.5213441072E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  223  2.2159571741E+08  1.1100288378E-01  4.0770845405E+06  9.4674365492E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  224  2.2432947902E+08  1.1448546782E-01  4.0358647584E+06  9.4125820085E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  225  2.2709477849E+08  1.1805873508E-01  3.9941374131E+06  9.3567654013E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  226  2.2989234170E+08  1.2172459693E-01  3.9519013924E+06  9.2999704299E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  227  2.3275449594E+08  1.2552722633E-01  3.9086788138E+06  9.2415338547E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  228  2.3561303584E+08  1.2937677605E-01  3.8655115088E+06  9.1828491402E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  229  2.3850583674E+08  1.3332413259E-01  3.8218397456E+06  9.1231451591E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  230  2.4143319352E+08  1.3737054107E-01  3.7776718110E+06  9.0624162910E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  231  2.4439587382E+08  1.4151785575E-01  3.7330094341E+06  9.0006474302E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  232  2.4739466672E+08  1.4576793266E-01  3.6878546431E+06  8.9378232611E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  233  2.5043039033E+08  1.5012263642E-01  3.6422096954E+06  8.8739281389E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  234  2.5350388243E+08  1.5458382286E-01  3.5960772658E+06  8.8089463305E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  235  2.5661599854E+08  1.5915333110E-01  3.5494605260E+06  8.7428621097E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  236  2.5976761403E+08  1.6383298115E-01  3.5023631665E+06  8.6756597731E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  237  2.6295961029E+08  1.6862454731E-01  3.4547896575E+06  8.6073240025E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  238  2.6619287844E+08  1.7352975644E-01  3.4067452500E+06  8.5378398653E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  239  2.6946829713E+08  1.7855024649E-01  3.3582363605E+06  8.4671933768E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  240  2.7278672760E+08  1.8368754931E-01  3.3092706964E+06  8.3953717075E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  241  2.7614899868E+08  1.8894305713E-01  3.2598575253E+06  8.3223636138E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  242  2.7955589944E+08  1.9431799951E-01  3.2100078245E+06  8.2481597152E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  243  2.8300812842E+08  1.9981335049E-01  3.1597350036E+06  8.1727536492E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  244  2.8616190449E+08  2.0487479976E-01  3.1140309495E+06  8.1036910922E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  245  2.8967880343E+08  2.1056328274E-01  3.0633285989E+06  8.0264957955E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  246  2.9323586321E+08  2.1636189272E-01  3.0123449572E+06  7.9482435683E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  247  2.9683763663E+08  2.2227719275E-01  2.9610400671E+06  7.8688470793E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  248  3.0048391336E+08  2.2830787992E-01  2.9094431172E+06  7.7883240998E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  249  3.0417432580E+08  2.3445219151E-01  2.8575858280E+06  7.7066966695E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  250  3.0788798759E+08  2.4067368053E-01  2.8057853445E+06  7.6244425032E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  251  3.1156233117E+08  2.4686450721E-01  2.7549248138E+06  7.5429669372E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  252  3.1519892737E+08  2.5302350805E-01  2.7049823128E+06  7.4622561674E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  253  3.1879969955E+08  2.5915034978E-01  2.6559307852E+06  7.3822872191E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  254  3.2236636428E+08  2.6524456992E-01  2.6077459077E+06  7.3030405625E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  255  3.2590046446E+08  2.7130561139E-01  2.5604056520E+06  7.2244995651E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  256  3.2940338388E+08  2.7733282923E-01  2.5138900762E+06  7.1466502989E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  257  3.3278767939E+08  2.8317228463E-01  2.4693418886E+06  7.0714493538E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  258  3.3619322960E+08  2.8906244257E-01  2.4249103246E+06  6.9958016433E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  259  3.3957992435E+08  2.9493180296E-01  2.3811265097E+06  6.9206123195E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  260  3.4294685737E+08  3.0077649101E-01  2.3380018153E+06  6.8459139043E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  261  3.4629349065E+08  3.0659334781E-01  2.2955417131E+06  6.7717295811E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  262  3.4961939920E+08  3.1237949331E-01  2.2537493481E+06  6.6980790816E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  263  3.5292426895E+08  3.1813232555E-01  2.2126257625E+06  6.6249789170E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  264  3.5620789515E+08  3.2384951976E-01  2.1721700877E+06  6.5524425708E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  265  3.5947016509E+08  3.2952899899E-01  2.1323799040E+06  6.4804810132E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  266  3.6271104655E+08  3.3516891404E-01  2.0932514982E+06  6.4091030618E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  267  3.6593058515E+08  3.4076763804E-01  2.0547799928E+06  6.3383155264E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  268  3.6912888320E+08  3.4632372819E-01  2.0169596763E+06  6.2681237419E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  269  3.7230609620E+08  3.5183591778E-01  1.9797838204E+06  6.1985311624E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  270  3.7520246688E+08  3.5685318473E-01  1.9462387164E+06  6.1352148784E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  271  3.7830521175E+08  3.6221839315E-01  1.9106706150E+06  6.0675276698E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  272  3.8139584735E+08  3.6755141037E-01  1.8756210471E+06  6.0002572945E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  273  3.8447223342E+08  3.7284726001E-01  1.8411111174E+06  5.9334559713E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  274  3.8753340327E+08  3.7810306886E-01  1.8071475519E+06  5.8671494147E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  275  3.9057854990E+08  3.8331631172E-01  1.7737345929E+06  5.8013591809E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  276  3.9360702612E+08  3.8848481014E-01  1.7408741850E+06  5.7361028418E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  277  3.9661831725E+08  3.9360668369E-01  1.7085664336E+06  5.6713947230E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  278  3.9961203563E+08  3.9868033792E-01  1.6768097964E+06  5.6072461455E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  279  4.0258790881E+08  4.0370444138E-01  1.6456013193E+06  5.5436657776E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  280  4.0554575274E+08  4.0867787691E-01  1.6149370086E+06  5.4806602881E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  281  4.0848547639E+08  4.1359974618E-01  1.5848118383E+06  5.4182342791E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  282  4.1125213761E+08  4.1821167560E-01  1.5567797278E+06  5.3596635059E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  283  4.1412143776E+08  4.2297304815E-01  1.5280350250E+06  5.2991092296E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  284  4.1698046282E+08  4.2769448157E-01  1.4997249650E+06  5.2389689289E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  285  4.1982752264E+08  4.3237250702E-01  1.4718622336E+06  5.1792805702E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  286  4.2266151431E+08  4.3700470794E-01  1.4444528502E+06  5.1200688434E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  287  4.2548151332E+08  4.4158903455E-01  1.4175004894E+06  5.0613540235E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  288  4.2828675411E+08  4.4612376611E-01  1.3910068456E+06  5.0031525687E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  289  4.3107662575E+08  4.5060749798E-01  1.3649718231E+06  4.9454773707E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  290  4.3385065102E+08  4.5503910158E-01  1.3393938608E+06  4.8883383244E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  291  4.3660847092E+08  4.5941769396E-01  1.3142701782E+06  4.8317427551E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  292  4.3934983586E+08  4.6374261796E-01  1.2895969406E+06  4.7756956861E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  293  4.4207457947E+08  4.6801339569E-01  1.2653695611E+06  4.7202004410E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  294  4.4478261174E+08  4.7222971266E-01  1.2415824034E+06  4.6652578778E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  295  4.4770693633E+08  4.7675037594E-01  1.2162204727E+06  4.6061676043E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  296  4.5035470959E+08  4.8081382378E-01  1.1935474760E+06  4.5528846780E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  297  4.5299043258E+08  4.8483013788E-01  1.1712508596E+06  4.5000540801E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  298  4.5561399487E+08  4.8879897729E-01  1.1493266757E+06  4.4476775269E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  299  4.5822449667E+08  4.9271885154E-01  1.1277773421E+06  4.3957720709E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  300  4.6082119832E+08  4.9658857455E-01  1.1066036078E+06  4.3443511390E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  301  4.6340350597E+08  5.0040723471E-01  1.0858047983E+06  4.2934249738E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  302  4.6597095636E+08  5.0417416438E-01  1.0653790446E+06  4.2430010646E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  303  4.6852319973E+08  5.0788890751E-01  1.0453235049E+06  4.1930845863E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  304  4.7105998986E+08  5.1155119842E-01  1.0256345134E+06  4.1436786783E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  305  4.7358115686E+08  5.1516091646E-01  1.0063078446E+06  4.0947850374E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  306  4.7608660645E+08  5.1871807980E-01  9.8733848611E+05  4.0464032750E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  307  4.7842364899E+08  5.2200879396E-01  9.6985570475E+05  4.0014605842E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  308  4.8087296276E+08  5.2542891773E-01  9.5175125657E+05  3.9545546352E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  309  4.8331217337E+08  5.2880542965E-01  9.3394232815E+05  3.9080429432E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  310  4.8573985710E+08  5.3213642201E-01  9.1643514389E+05  3.8619513037E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  311  4.8815516286E+08  5.3542084821E-01  8.9923133252E+05  3.8162940072E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  312  4.9055739355E+08  5.3865792609E-01  8.8233116193E+05  3.7710820454E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  313  4.9294598861E+08  5.4184710508E-01  8.6573376772E+05  3.7263235877E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  314  4.9532051243E+08  5.4498804230E-01  8.4943732030E+05  3.6820243188E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  315  4.9768063226E+08  5.4808056566E-01  8.3343924722E+05  3.6381879492E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  316  5.0002610923E+08  5.5112465548E-01  8.1773634885E+05  3.5948164580E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  317  5.0235678416E+08  5.5412042019E-01  8.0232493657E+05  3.5519104129E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  318  5.0467255971E+08  5.5706806819E-01  7.8720086280E+05  3.5094690014E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  319  5.0685022251E+08  5.5981338749E-01  7.7314923302E+05  3.4697320656E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  320  5.0911293872E+08  5.6263850314E-01  7.5872288381E+05  3.4286222500E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  321  5.1136580649E+08  5.6542337172E-01  7.4453458868E+05  3.3878737104E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  322  5.1360758684E+08  5.6816667769E-01  7.3058859753E+05  3.3475070006E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  323  5.1583750383E+08  5.7086773466E-01  7.1688593533E+05  3.3075337984E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  324  5.1805491926E+08  5.7352606815E-01  7.0342658390E+05  3.2679629814E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  325  5.2025932009E+08  5.7614139172E-01  6.9020964105E+05  3.2288009831E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  326  5.2245030514E+08  5.7871358328E-01  6.7723346873E+05  3.1900521369E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  327  5.2462757028E+08  5.8124266054E-01  6.6449583623E+05  3.1517190259E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  328  5.2679089760E+08  5.8372876234E-01  6.5199402703E+05  3.1138027413E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  329  5.2894013724E+08  5.8617212239E-01  6.3972497750E+05  3.0763032525E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  330  5.3073082958E+08  5.8818758063E-01  6.2961726040E+05  3.0451894672E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  331  5.3245142048E+08  5.9010670741E-01  6.2000260703E+05  3.0154047157E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  332  5.3453825591E+08  5.9241134226E-01  6.0846873530E+05  2.9794264228E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  333  5.3661674766E+08  5.9468162634E-01  5.9711898273E+05  2.9437521860E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  334  5.3868476508E+08  5.9691549539E-01  5.8596222208E+05  2.9084168060E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  335  5.4074156466E+08  5.9911246641E-01  5.7499939639E+05  2.8734306901E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  336  5.4278653343E+08  6.0127223367E-01  5.6423058586E+05  2.8388017083E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  337  5.4481917717E+08  6.0339464809E-01  5.5365513885E+05  2.8045355149E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  338  5.4683910328E+08  6.0547969203E-01  5.4327181782E+05  2.7706359382E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  339  5.4884601048E+08  6.0752746243E-01  5.3307889750E+05  2.7371052334E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  340  5.5083967667E+08  6.0953815272E-01  5.2307426338E+05  2.7039443516E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  341  5.5281995045E+08  6.1151203955E-01  5.1325548218E+05  2.6711531284E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  342  5.5478673331E+08  6.1344946087E-01  5.0361991187E+05  2.6387306172E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  343  5.5673997102E+08  6.1535080410E-01  4.9416461045E+05  2.6066747487E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  344  5.5878825077E+08  6.1732029576E-01  4.8437023958E+05  2.5732124023E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  345  5.6069666499E+08  6.1913282680E-01  4.7535549713E+05  2.5421767488E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  346  5.6259437510E+08  6.2091367285E-01  4.6649662571E+05  2.5114509537E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  347  5.6448120700E+08  6.2266302035E-01  4.5779192471E+05  2.4810355490E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  348  5.6635662560E+08  6.2438073624E-01  4.4924130383E+05  2.4509367126E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  349  5.6822019776E+08  6.2606680399E-01  4.4084413334E+05  2.4211588242E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  350  5.7007157988E+08  6.2772130643E-01  4.3259934211E+05  2.3917047470E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  351  5.7191051345E+08  6.2934441644E-01  4.2450547238E+05  2.3625759680E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  352  5.7373680347E+08  6.3093637327E-01  4.1656080245E+05  2.3337729947E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  353  5.7555031606E+08  6.3249747680E-01  4.0876337708E+05  2.3052954320E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  354  5.7735096768E+08  6.3402807490E-01  4.0111107005E+05  2.2771421833E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  355  5.7913871691E+08  6.3552855359E-01  3.9360154963E+05  2.2493112974E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  356  5.8077833384E+08  6.3688793274E-01  3.8679073679E+05  2.2238918479E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  357  5.8252439961E+08  6.3831793367E-01  3.7961775623E+05  2.1969332422E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  358  5.8426106667E+08  6.3972220730E-01  3.7256475869E+05  2.1702335909E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  359  5.8598730542E+08  6.4110024220E-01  3.6563400581E+05  2.1438067451E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  360  5.8770263243E+08  6.4245199644E-01  3.5882542005E+05  2.1176578981E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  361  5.8940665421E+08  6.4377751649E-01  3.5213850800E+05  2.0917907297E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  362  5.9109906274E+08  6.4507692880E-01  3.4557241154E+05  2.0662075484E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  363  5.9277962064E+08  6.4635042399E-01  3.3912599278E+05  2.0409095760E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  364  5.9444815406E+08  6.4759824771E-01  3.3279788279E+05  2.0158971012E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  365  5.9610454056E+08  6.4882068845E-01  3.2658654410E+05  1.9911696984E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  366  5.9774870628E+08  6.5001807280E-01  3.2049029355E+05  1.9667262958E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  367  5.9915049338E+08  6.5102634174E-01  3.1534693862E+05  1.9459662871E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  368  6.0047097563E+08  6.5196553726E-01  3.1054721594E+05  1.9264774456E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  369  6.0206498637E+08  6.5308561042E-01  3.0481153396E+05  1.9030383854E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  370  6.0365083163E+08  6.5418513182E-01  2.9916816570E+05  1.8798137149E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  371  6.0522685623E+08  6.5526323177E-01  2.9362156522E+05  1.8568260736E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  372  6.0679259586E+08  6.5631989880E-01  2.8817180208E+05  1.8340803479E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  373  6.0834767653E+08  6.5735519650E-01  2.8281857669E+05  1.8115799674E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  374  6.0989180059E+08  6.5836924985E-01  2.7756129723E+05  1.7893271764E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  375  6.1142473905E+08  6.5936223653E-01  2.7239912860E+05  1.7673232001E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  376  6.1294631773E+08  6.6033437486E-01  2.6733105702E+05  1.7455684871E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  377  6.1445641706E+08  6.6128592099E-01  2.6235590469E+05  1.7240627467E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  378  6.1595495814E+08  6.6221715785E-01  2.5747238671E+05  1.7028051730E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  379  6.1744189828E+08  6.6312839057E-01  2.5267913311E+05  1.6817945265E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  380  6.1891722512E+08  6.6401994128E-01  2.4797465297E+05  1.6610289610E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  381  6.2033419254E+08  6.6486447146E-01  2.4350409617E+05  1.6411605167E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  382  6.2177392321E+08  6.6571080373E-01  2.3900950129E+05  1.6210490225E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
