9.50e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3531 0.1729 0.0256 0.0169 0.0001 0.0020 0.0445 0.3849 
9.51e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3522 0.1725 0.0255 0.0169 0.0001 0.0020 0.0443 0.3864 
9.52e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3514 0.1721 0.0255 0.0168 0.0001 0.0020 0.0442 0.3879 
9.53e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3505 0.1717 0.0254 0.0168 0.0001 0.0020 0.0441 0.3894 
9.54e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3496 0.1712 0.0253 0.0167 0.0001 0.0020 0.0440 0.3909 
9.55e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3488 0.1708 0.0253 0.0167 0.0001 0.0020 0.0439 0.3924 
9.56e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3479 0.1704 0.0252 0.0167 0.0001 0.0020 0.0438 0.3939 
9.57e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3470 0.1700 0.0251 0.0166 0.0001 0.0020 0.0437 0.3954 
9.58e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3462 0.1695 0.0251 0.0166 0.0001 0.0020 0.0436 0.3969 
9.59e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3453 0.1691 0.0250 0.0165 0.0001 0.0020 0.0435 0.3984 
9.60e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3444 0.1687 0.0250 0.0165 0.0001 0.0020 0.0434 0.3999 
9.61e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3436 0.1683 0.0249 0.0164 0.0001 0.0020 0.0433 0.4014 
9.62e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3427 0.1679 0.0248 0.0164 0.0001 0.0020 0.0431 0.4029 
9.63e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3418 0.1674 0.0248 0.0164 0.0001 0.0020 0.0430 0.4044 
9.64e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3410 0.1670 0.0247 0.0163 0.0001 0.0020 0.0429 0.4060 
9.65e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3401 0.1666 0.0246 0.0163 0.0001 0.0020 0.0428 0.4075 
9.66e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3392 0.1662 0.0246 0.0162 0.0001 0.0020 0.0427 0.4090 
9.67e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3384 0.1657 0.0245 0.0162 0.0001 0.0019 0.0426 0.4105 
9.68e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3375 0.1653 0.0244 0.0162 0.0001 0.0019 0.0425 0.4120 
9.69e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3366 0.1649 0.0244 0.0161 0.0001 0.0019 0.0424 0.4135 
9.70e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3358 0.1645 0.0243 0.0161 0.0001 0.0019 0.0423 0.4150 
9.71e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3349 0.1640 0.0243 0.0160 0.0001 0.0019 0.0422 0.4165 
9.72e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3340 0.1636 0.0242 0.0160 0.0001 0.0019 0.0421 0.4180 
9.73e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3332 0.1632 0.0241 0.0159 0.0001 0.0019 0.0419 0.4196 
9.74e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3323 0.1628 0.0241 0.0159 0.0001 0.0019 0.0418 0.4211 
9.75e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3314 0.1623 0.0240 0.0159 0.0001 0.0019 0.0417 0.4226 
9.76e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3306 0.1619 0.0239 0.0158 0.0001 0.0019 0.0416 0.4241 
9.77e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3297 0.1615 0.0239 0.0158 0.0001 0.0019 0.0415 0.4256 
9.78e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3288 0.1611 0.0238 0.0157 0.0001 0.0019 0.0414 0.4271 
9.79e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3280 0.1606 0.0238 0.0157 0.0001 0.0019 0.0413 0.4287 
9.80e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3271 0.1602 0.0237 0.0157 0.0001 0.0019 0.0412 0.4302 
9.81e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3262 0.1598 0.0236 0.0156 0.0001 0.0019 0.0411 0.4317 
9.82e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3253 0.1593 0.0236 0.0156 0.0001 0.0019 0.0410 0.4332 
9.83e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3245 0.1589 0.0235 0.0155 0.0001 0.0019 0.0408 0.4347 
9.84e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3236 0.1585 0.0234 0.0155 0.0001 0.0019 0.0407 0.4362 
9.85e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3227 0.1581 0.0234 0.0154 0.0001 0.0019 0.0406 0.4378 
9.86e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3218 0.1576 0.0233 0.0154 0.0001 0.0019 0.0405 0.4393 
9.87e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3210 0.1572 0.0233 0.0154 0.0001 0.0018 0.0404 0.4408 
9.88e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3201 0.1568 0.0232 0.0153 0.0001 0.0018 0.0403 0.4423 
9.89e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3192 0.1564 0.0231 0.0153 0.0001 0.0018 0.0402 0.4439 
9.90e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3184 0.1559 0.0231 0.0152 0.0001 0.0018 0.0401 0.4454 
9.91e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3175 0.1555 0.0230 0.0152 0.0001 0.0018 0.0400 0.4469 
9.92e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3166 0.1551 0.0229 0.0152 0.0001 0.0018 0.0399 0.4484 
9.93e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3157 0.1546 0.0229 0.0151 0.0001 0.0018 0.0397 0.4500 
9.94e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3149 0.1542 0.0228 0.0151 0.0001 0.0018 0.0396 0.4515 
9.95e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3140 0.1538 0.0227 0.0150 0.0001 0.0018 0.0395 0.4530 
9.96e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3131 0.1534 0.0227 0.0150 0.0001 0.0018 0.0394 0.4545 
9.97e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3122 0.1529 0.0226 0.0149 0.0001 0.0018 0.0393 0.4561 
9.98e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3113 0.1525 0.0226 0.0149 0.0001 0.0018 0.0392 0.4576 
9.99e+06 0.0000 0.0000 0.0000 0.0000 0.0000 0.3105 0.1521 0.0225 0.0149 0.0001 0.0018 0.0391 0.4591 
1.00e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3096 0.1516 0.0224 0.0148 0.0001 0.0018 0.0390 0.4606 
1.00e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3087 0.1512 0.0224 0.0148 0.0001 0.0018 0.0389 0.4622 
1.00e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3078 0.1508 0.0223 0.0147 0.0001 0.0018 0.0388 0.4637 
1.00e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3070 0.1503 0.0222 0.0147 0.0001 0.0018 0.0386 0.4652 
1.00e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3061 0.1499 0.0222 0.0146 0.0001 0.0018 0.0385 0.4668 
1.00e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3052 0.1495 0.0221 0.0146 0.0001 0.0018 0.0384 0.4683 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3043 0.1491 0.0220 0.0146 0.0001 0.0018 0.0383 0.4698 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3034 0.1486 0.0220 0.0145 0.0001 0.0017 0.0382 0.4714 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3026 0.1482 0.0219 0.0145 0.0001 0.0017 0.0381 0.4729 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3017 0.1478 0.0219 0.0144 0.0001 0.0017 0.0380 0.4744 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.3008 0.1473 0.0218 0.0144 0.0001 0.0017 0.0379 0.4760 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2999 0.1469 0.0217 0.0144 0.0001 0.0017 0.0378 0.4775 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2990 0.1465 0.0217 0.0143 0.0001 0.0017 0.0376 0.4790 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2982 0.1460 0.0216 0.0143 0.0001 0.0017 0.0375 0.4806 
1.01e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2973 0.1456 0.0215 0.0142 0.0001 0.0017 0.0374 0.4821 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2964 0.1452 0.0215 0.0142 0.0001 0.0017 0.0373 0.4836 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2955 0.1447 0.0214 0.0141 0.0001 0.0017 0.0372 0.4852 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2946 0.1443 0.0213 0.0141 0.0001 0.0017 0.0371 0.4867 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2937 0.1439 0.0213 0.0141 0.0001 0.0017 0.0370 0.4883 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2929 0.1434 0.0212 0.0140 0.0001 0.0017 0.0369 0.4898 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2920 0.1430 0.0212 0.0140 0.0001 0.0017 0.0368 0.4913 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2911 0.1426 0.0211 0.0139 0.0001 0.0017 0.0366 0.4929 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2902 0.1421 0.0210 0.0139 0.0001 0.0017 0.0365 0.4944 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2893 0.1417 0.0210 0.0138 0.0001 0.0017 0.0364 0.4960 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2884 0.1413 0.0209 0.0138 0.0001 0.0017 0.0363 0.4975 
1.02e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2875 0.1408 0.0208 0.0138 0.0001 0.0017 0.0362 0.4990 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2867 0.1404 0.0208 0.0137 0.0001 0.0016 0.0361 0.5006 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2858 0.1400 0.0207 0.0137 0.0001 0.0016 0.0360 0.5021 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2849 0.1395 0.0206 0.0136 0.0001 0.0016 0.0359 0.5037 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2840 0.1391 0.0206 0.0136 0.0001 0.0016 0.0358 0.5052 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2831 0.1387 0.0205 0.0136 0.0001 0.0016 0.0356 0.5068 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2822 0.1382 0.0204 0.0135 0.0001 0.0016 0.0355 0.5083 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2813 0.1378 0.0204 0.0135 0.0001 0.0016 0.0354 0.5099 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2805 0.1374 0.0203 0.0134 0.0001 0.0016 0.0353 0.5114 
1.03e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2796 0.1369 0.0203 0.0134 0.0001 0.0016 0.0352 0.5130 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2787 0.1365 0.0202 0.0133 0.0001 0.0016 0.0351 0.5145 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2778 0.1361 0.0201 0.0133 0.0001 0.0016 0.0350 0.5160 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2769 0.1356 0.0201 0.0133 0.0001 0.0016 0.0349 0.5176 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2760 0.1352 0.0200 0.0132 0.0001 0.0016 0.0347 0.5191 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2751 0.1347 0.0199 0.0132 0.0001 0.0016 0.0346 0.5207 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2742 0.1343 0.0199 0.0131 0.0001 0.0016 0.0345 0.5223 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2733 0.1339 0.0198 0.0131 0.0001 0.0016 0.0344 0.5238 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2724 0.1334 0.0197 0.0130 0.0001 0.0016 0.0343 0.5254 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2716 0.1330 0.0197 0.0130 0.0001 0.0016 0.0342 0.5269 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2707 0.1326 0.0196 0.0130 0.0001 0.0016 0.0341 0.5285 
1.04e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2698 0.1321 0.0195 0.0129 0.0001 0.0016 0.0340 0.5300 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2689 0.1317 0.0195 0.0129 0.0001 0.0015 0.0338 0.5316 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2680 0.1313 0.0194 0.0128 0.0001 0.0015 0.0337 0.5331 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2671 0.1308 0.0193 0.0128 0.0001 0.0015 0.0336 0.5347 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2662 0.1304 0.0193 0.0127 0.0001 0.0015 0.0335 0.5362 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2653 0.1299 0.0192 0.0127 0.0001 0.0015 0.0334 0.5378 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2644 0.1295 0.0192 0.0127 0.0001 0.0015 0.0333 0.5394 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2635 0.1291 0.0191 0.0126 0.0001 0.0015 0.0332 0.5409 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2626 0.1286 0.0190 0.0126 0.0001 0.0015 0.0331 0.5425 
1.05e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2617 0.1282 0.0190 0.0125 0.0001 0.0015 0.0329 0.5440 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2608 0.1278 0.0189 0.0125 0.0001 0.0015 0.0328 0.5456 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2599 0.1273 0.0188 0.0124 0.0001 0.0015 0.0327 0.5472 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2590 0.1269 0.0188 0.0124 0.0001 0.0015 0.0326 0.5487 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2581 0.1264 0.0187 0.0124 0.0001 0.0015 0.0325 0.5503 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2572 0.1260 0.0186 0.0123 0.0001 0.0015 0.0324 0.5518 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2563 0.1256 0.0186 0.0123 0.0001 0.0015 0.0323 0.5534 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2555 0.1251 0.0185 0.0122 0.0001 0.0015 0.0322 0.5550 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2546 0.1247 0.0184 0.0122 0.0001 0.0015 0.0320 0.5565 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2537 0.1242 0.0184 0.0121 0.0001 0.0015 0.0319 0.5581 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2528 0.1238 0.0183 0.0121 0.0001 0.0015 0.0318 0.5597 
1.06e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2519 0.1234 0.0182 0.0121 0.0001 0.0014 0.0317 0.5612 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2510 0.1229 0.0182 0.0120 0.0001 0.0014 0.0316 0.5628 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2501 0.1225 0.0181 0.0120 0.0001 0.0014 0.0315 0.5644 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2492 0.1220 0.0180 0.0119 0.0001 0.0014 0.0314 0.5659 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2483 0.1216 0.0180 0.0119 0.0001 0.0014 0.0313 0.5675 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2474 0.1212 0.0179 0.0118 0.0001 0.0014 0.0311 0.5691 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2465 0.1207 0.0179 0.0118 0.0001 0.0014 0.0310 0.5706 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2456 0.1203 0.0178 0.0118 0.0001 0.0014 0.0309 0.5722 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2447 0.1198 0.0177 0.0117 0.0001 0.0014 0.0308 0.5738 
1.07e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2438 0.1194 0.0177 0.0117 0.0001 0.0014 0.0307 0.5753 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2429 0.1189 0.0176 0.0116 0.0001 0.0014 0.0306 0.5769 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2420 0.1185 0.0175 0.0116 0.0001 0.0014 0.0305 0.5785 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2410 0.1181 0.0175 0.0115 0.0001 0.0014 0.0303 0.5801 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2401 0.1176 0.0174 0.0115 0.0001 0.0014 0.0302 0.5816 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2392 0.1172 0.0173 0.0115 0.0001 0.0014 0.0301 0.5832 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2383 0.1167 0.0173 0.0114 0.0001 0.0014 0.0300 0.5848 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2374 0.1163 0.0172 0.0114 0.0001 0.0014 0.0299 0.5863 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2365 0.1158 0.0171 0.0113 0.0001 0.0014 0.0298 0.5879 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2356 0.1154 0.0171 0.0113 0.0001 0.0014 0.0297 0.5895 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2347 0.1150 0.0170 0.0112 0.0001 0.0013 0.0295 0.5911 
1.08e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2338 0.1145 0.0169 0.0112 0.0001 0.0013 0.0294 0.5927 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2329 0.1141 0.0169 0.0111 0.0001 0.0013 0.0293 0.5942 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2320 0.1136 0.0168 0.0111 0.0001 0.0013 0.0292 0.5958 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2311 0.1132 0.0167 0.0111 0.0001 0.0013 0.0291 0.5974 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2302 0.1127 0.0167 0.0110 0.0001 0.0013 0.0290 0.5990 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2293 0.1123 0.0166 0.0110 0.0001 0.0013 0.0289 0.6006 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2284 0.1119 0.0165 0.0109 0.0001 0.0013 0.0288 0.6021 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2275 0.1114 0.0165 0.0109 0.0001 0.0013 0.0286 0.6037 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2266 0.1110 0.0164 0.0108 0.0001 0.0013 0.0285 0.6053 
1.09e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2257 0.1105 0.0163 0.0108 0.0001 0.0013 0.0284 0.6069 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2247 0.1101 0.0163 0.0108 0.0001 0.0013 0.0283 0.6085 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2238 0.1096 0.0162 0.0107 0.0001 0.0013 0.0282 0.6100 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2229 0.1092 0.0161 0.0107 0.0001 0.0013 0.0281 0.6116 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2220 0.1087 0.0161 0.0106 0.0001 0.0013 0.0280 0.6132 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2211 0.1083 0.0160 0.0106 0.0001 0.0013 0.0278 0.6148 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2202 0.1078 0.0160 0.0105 0.0001 0.0013 0.0277 0.6164 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2193 0.1074 0.0159 0.0105 0.0001 0.0013 0.0276 0.6180 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2184 0.1070 0.0158 0.0105 0.0001 0.0013 0.0275 0.6196 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2175 0.1065 0.0158 0.0104 0.0001 0.0013 0.0274 0.6211 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2165 0.1061 0.0157 0.0104 0.0001 0.0012 0.0273 0.6227 
1.10e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2156 0.1056 0.0156 0.0103 0.0001 0.0012 0.0271 0.6243 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2147 0.1052 0.0156 0.0103 0.0001 0.0012 0.0270 0.6259 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2138 0.1047 0.0155 0.0102 0.0001 0.0012 0.0269 0.6275 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2129 0.1043 0.0154 0.0102 0.0001 0.0012 0.0268 0.6291 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2120 0.1038 0.0154 0.0101 0.0001 0.0012 0.0267 0.6307 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2111 0.1034 0.0153 0.0101 0.0001 0.0012 0.0266 0.6323 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2102 0.1029 0.0152 0.0101 0.0001 0.0012 0.0265 0.6339 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2092 0.1025 0.0152 0.0100 0.0001 0.0012 0.0263 0.6355 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2083 0.1020 0.0151 0.0100 0.0001 0.0012 0.0262 0.6371 
1.11e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2074 0.1016 0.0150 0.0099 0.0001 0.0012 0.0261 0.6387 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2065 0.1011 0.0150 0.0099 0.0001 0.0012 0.0260 0.6402 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2056 0.1007 0.0149 0.0098 0.0001 0.0012 0.0259 0.6418 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2047 0.1002 0.0148 0.0098 0.0001 0.0012 0.0258 0.6434 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2037 0.0998 0.0148 0.0098 0.0001 0.0012 0.0257 0.6450 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2028 0.0993 0.0147 0.0097 0.0001 0.0012 0.0255 0.6466 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2019 0.0989 0.0146 0.0097 0.0001 0.0012 0.0254 0.6482 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2010 0.0984 0.0146 0.0096 0.0001 0.0012 0.0253 0.6498 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.2001 0.0980 0.0145 0.0096 0.0001 0.0012 0.0252 0.6514 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1992 0.0975 0.0144 0.0095 0.0001 0.0011 0.0251 0.6530 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1982 0.0971 0.0144 0.0095 0.0001 0.0011 0.0250 0.6546 
1.12e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1973 0.0966 0.0143 0.0094 0.0001 0.0011 0.0248 0.6562 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1964 0.0962 0.0142 0.0094 0.0001 0.0011 0.0247 0.6578 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1955 0.0957 0.0142 0.0094 0.0001 0.0011 0.0246 0.6594 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1946 0.0953 0.0141 0.0093 0.0001 0.0011 0.0245 0.6610 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1936 0.0948 0.0140 0.0093 0.0001 0.0011 0.0244 0.6626 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1927 0.0944 0.0140 0.0092 0.0001 0.0011 0.0243 0.6642 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1918 0.0939 0.0139 0.0092 0.0001 0.0011 0.0241 0.6658 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1909 0.0935 0.0138 0.0091 0.0001 0.0011 0.0240 0.6675 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0930 0.0138 0.0091 0.0001 0.0011 0.0239 0.6691 
1.13e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1893 0.0927 0.0137 0.0091 0.0001 0.0011 0.0238 0.6702 
1.14e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1886 0.0924 0.0137 0.0090 0.0001 0.0011 0.0237 0.6714 
1.14e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1880 0.0921 0.0136 0.0090 0.0001 0.0011 0.0237 0.6725 
1.14e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1873 0.0917 0.0136 0.0090 0.0001 0.0011 0.0236 0.6737 
1.14e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1866 0.0914 0.0135 0.0089 0.0001 0.0011 0.0235 0.6749 
1.14e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1860 0.0911 0.0135 0.0089 0.0001 0.0011 0.0234 0.6760 
1.14e+07 0.0000 0.0000 0.0000 0.0000 0.0000 0.1853 0.0908 0.0134 0.0089 0.0001 0.0011 0.0233 0.6772 
